Id,SalePrice
1461,113973.31277308163
1462,157676.43280531265
1463,164522.74683024772
1464,193242.16368397695
1465,184956.24647660574
1466,169957.24687401412
1467,188229.1004720312
1468,165957.65948844294
1469,189938.5165634512
1470,117023.33305403366
1471,188562.98231307123
1472,105952.39299223905
1473,98387.89686508189
1474,148443.84580822007
1475,119177.73091161223
1476,341819.40733417036
1477,236742.66895552506
1478,289528.26463687565
1479,278414.7993639081
1480,461315.2351033562
1481,300847.22087028314
1482,202632.66332047465
1483,172807.24265075917
1484,166383.84464337231
1485,198722.0318602524
1486,199543.9210596017
1487,307978.4734078492
1488,231101.4494906453
1489,181604.7254043186
1490,225082.91895132815
1491,198208.15861926397
1492,89154.80431595237
1493,200489.42788193867
1494,291048.8834683773
1495,272531.540571055
1496,221535.7762305725
1497,170451.67500268342
1498,164348.30543200774
1499,162657.25688705832
1500,159668.45767189277
1501,166132.15537169762
1502,155269.32058231745
1503,286369.45305902296
1504,244971.20215716222
1505,223135.64005408937
1506,197549.42155884468
1507,238776.28528753124
1508,194998.41940705903
1509,155206.79827168086
1510,135446.87717564657
1511,147893.23196140648
1512,174119.7783031221
1513,153988.02048901567
1514,142269.27606066526
1515,184850.23402267773
1516,151108.8801295822
1517,159741.11777573053
1518,132404.0262553904
1519,205497.83884198032
1520,126455.50863308337
1521,119692.42984901275
1522,180907.55914198325
1523,102438.4020639965
1524,120294.11591238879
1525,109194.19127434897
1526,100204.63068458787
1527,102026.05039373979
1528,148322.13836875852
1529,136533.7991909288
1530,197399.0541771604
1531,119751.05234624151
1532,106489.96018314568
1533,158639.1337323446
1534,132026.32828578833
1535,146535.83478719648
1536,113935.98237014395
1537,59340.83008875678
1538,136917.4386077346
1539,198706.0538462205
1540,87644.4778252539
1541,134724.51215794578
1542,132412.3919914949
1543,163039.13252615713
1544,90731.55728123403
1545,108878.8011686579
1546,140275.42447135117
1547,130620.36661390655
1548,128490.80109670646
1549,114619.1635471702
1550,127286.54947929982
1551,123509.30184692166
1552,128186.83477585853
1553,133843.9526595025
1554,120685.50277079496
1555,153568.42162268076
1556,85510.78062352643
1557,88355.85958910562
1558,107113.34250957202
1559,73784.05024887454
1560,133820.81111802792
1561,116475.72635693752
1562,137426.60772193168
1563,117527.2706646881
1564,154789.45094631033
1565,133487.94779711543
1566,229203.50387745953
1567,80064.10159399144
1568,231852.62174184105
1569,120587.88364056541
1570,149079.5340259085
1571,115271.82090295019
1572,140830.2007788099
1573,224576.2159924789
1574,113477.36275434287
1575,218887.37160068264
1576,254793.60801730532
1577,180565.9319208863
1578,139786.017192766
1579,129262.39517729612
1580,196906.92201528756
1581,160345.6280743647
1582,128213.17459657723
1583,295871.1853116957
1584,219043.85820733762
1585,144906.1438065794
1586,70765.98201809153
1587,103055.03782611083
1588,145950.63081366054
1589,92641.45146113167
1590,138697.71476976044
1591,89835.50074288082
1592,117457.6802969107
1593,134815.5016962266
1594,127963.58034903702
1595,101540.18507648617
1596,199008.75275185955
1597,159089.1524289076
1598,198524.0496945041
1599,176684.56715949785
1600,175297.07132245053
1601,68237.54783225288
1602,117815.66500320849
1603,77312.20150679011
1604,255655.03671826093
1605,249686.94339539672
1606,168775.94379460815
1607,182185.32755783864
1608,227766.9660368219
1609,182792.11355152613
1610,148890.0828792323
1611,132169.55106347075
1612,169894.95694074818
1613,168200.0943241931
1614,139979.18528206425
1615,98690.61459764457
1616,82269.41996210467
1617,96704.74139069853
1618,120897.86096145172
1619,146423.66849426826
1620,152808.7852835081
1621,129499.12281720602
1622,153916.18825659005
1623,267238.747558946
1624,206596.18807379386
1625,114934.83469888128
1626,174106.24538613926
1627,185057.00303988985
1628,280566.56544557854
1629,170816.63839283583
1630,309552.5202430807
1631,216001.80286467625
1632,217599.55834871714
1633,178066.11557786583
1634,185049.8224431401
1635,185462.17030582853
1636,160289.2015355605
1637,195535.46009346397
1638,193670.82714336723
1639,179575.99678575495
1640,261036.08695317843
1641,176591.60041973254
1642,237925.74826170265
1643,224242.82151563882
1644,228656.0123014465
1645,243526.18166284295
1646,167505.7770536955
1647,164056.75183757197
1648,131065.58248095901
1649,149052.8965009359
1650,110246.30205042141
1651,120191.25395597504
1652,110831.31670993494
1653,111405.52328861944
1654,141975.2575188245
1655,147390.854791968
1656,141109.0209510832
1657,144982.71499162514
1658,144296.96354831904
1659,123040.592383005
1660,148707.65308270775
1661,445638.3226180977
1662,357338.3846787576
1663,354708.450516484
1664,486343.7036880944
1665,293898.34669659886
1666,304793.68437547155
1667,351868.163329966
1668,336564.6657824387
1669,296122.6311972799
1670,331910.9780222944
1671,254183.99044722403
1672,411461.55831303116
1673,289980.51685331645
1674,242326.867061445
1675,185122.84367870382
1676,189090.5606687818
1677,201654.93173199246
1678,419999.04063655325
1679,348833.2737769159
1680,294883.98620525276
1681,231117.5940960096
1682,289395.10351191385
1683,177801.20564693122
1684,189568.999014615
1685,184634.1873686465
1686,174831.6939676652
1687,181992.9290452314
1688,197203.70653590863
1689,204031.3678170515
1690,214403.3953809684
1691,202705.010820878
1692,275930.7912063259
1693,180270.97573283917
1694,185103.81059156786
1695,167732.48139918962
1696,277211.3586718137
1697,173951.37672928796
1698,328406.4863531192
1699,342234.0675094375
1700,239204.76067308921
1701,266152.64603123436
1702,246547.26759779736
1703,251536.17405216553
1704,276895.814158054
1705,249157.38891858744
1706,378042.5935585291
1707,205757.25812107231
1708,199912.07615357396
1709,273972.885802966
1710,219934.352345517
1711,273941.38681979966
1712,255006.13154683285
1713,263915.03390602156
1714,216824.31175647062
1715,206977.82321525257
1716,179563.55960641717
1717,182915.46837068154
1718,133625.2451689611
1719,203430.16266801182
1720,256893.63921368978
1721,172876.22638053613
1722,126739.51957240597
1723,161188.61059435716
1724,206003.23988260643
1725,234543.05218037768
1726,188086.15245624835
1727,146608.40838320507
1728,195013.19263584353
1729,161363.3434776212
1730,167947.10913784467
1731,129789.3737824084
1732,132684.8747857821
1733,111562.95750634429
1734,121423.08623439506
1735,147058.90990359389
1736,116796.6080630724
1737,310445.4788614566
1738,231595.58245070718
1739,258950.99263042517
1740,208085.93069160002
1741,185931.71626344303
1742,160836.98960648588
1743,177516.24643779694
1744,298574.3142947527
1745,199614.54707033426
1746,191619.89022323838
1747,214904.4634475313
1748,227347.9883366752
1749,152733.8798175247
1750,126538.79411558568
1751,268103.0173488196
1752,116564.63885036384
1753,145184.59596732922
1754,196046.64588408108
1755,168327.75818353315
1756,133998.0922955756
1757,118192.43616564064
1758,147544.7382483418
1759,158015.5966358561
1760,163454.56874760622
1761,140248.8302493541
1762,171487.09069116236
1763,180023.94459101834
1764,109074.07718330332
1765,162624.39352131478
1766,190764.43946376507
1767,235120.3210660303
1768,138040.03662906098
1769,180919.604143229
1770,165071.51300317282
1771,107572.0916130649
1772,130502.52185594286
1773,123922.11780060468
1774,137821.3236007934
1775,144835.73368816086
1776,125781.23845712173
1777,109328.87739786756
1778,140744.9164218998
1779,121022.5192356077
1780,187250.2162302016
1781,122211.54868922746
1782,88819.33615408944
1783,143945.87547908069
1784,104059.40895353004
1785,114355.34659550489
1786,133190.100486396
1787,173887.93387925497
1788,70925.53184362825
1789,94718.42985639856
1790,74784.49347177107
1791,198640.33127588112
1792,156725.0854367017
1793,134925.79645086077
1794,158328.75219427695
1795,126291.29259627928
1796,139798.06571963846
1797,117930.20013809486
1798,116358.93482502652
1799,105143.35452250666
1800,125251.9354666651
1801,120798.78121434397
1802,137053.28825811786
1803,146543.0145379399
1804,138469.4748714391
1805,142945.9791650287
1806,130718.22982436887
1807,134605.20313926486
1808,122654.2588910097
1809,116994.11064120942
1810,135677.99537956386
1811,98181.31060821236
1812,91342.68057883064
1813,118685.5678932171
1814,97539.63642296992
1815,58973.62620102649
1816,111507.8913866183
1817,105332.80998060001
1818,146041.12386559765
1819,129352.83373517
1820,76686.34769176078
1821,125026.57110401508
1822,153980.0262571164
1823,57378.98379355023
1824,125029.79050621536
1825,133644.72038924295
1826,104638.57761478795
1827,94498.75604177115
1828,129705.65741178933
1829,132866.84406190552
1830,139513.23717679796
1831,134021.1446687456
1832,75308.54683656852
1833,149784.31762265784
1834,134962.25695791567
1835,108984.60938055604
1836,119795.00057332602
1837,82630.14982688458
1838,118026.00549748594
1839,119300.65823296664
1840,132996.7483929167
1841,123963.11167657998
1842,92241.26673360483
1843,119883.38130438895
1844,143099.7425265782
1845,133400.6371894769
1846,154554.0567866225
1847,157728.51742696116
1848,58442.626484741595
1849,116530.94663105547
1850,114215.62557003341
1851,146348.56066620766
1852,128440.46261224007
1853,123337.21490566616
1854,167913.98770149198
1855,143607.08550901577
1856,224594.0600329808
1857,132386.18374844786
1858,138483.53126717987
1859,122498.8124034089
1860,145543.15555215758
1861,122567.5247229996
1862,357734.17034664744
1863,355297.05455675203
1864,355297.05455675203
1865,324701.2262981618
1866,330573.1714998135
1867,235136.77445668576
1868,293888.6244971892
1869,211953.0681055006
1870,230357.8323323582
1871,251280.97648546533
1872,181547.21288221955
1873,227078.06261067183
1874,148092.47459254833
1875,194829.19413767537
1876,190875.19759423597
1877,207062.7555135975
1878,204235.75524808664
1879,120594.98525535062
1880,132983.23306123147
1881,241767.66899807198
1882,251309.16585880655
1883,183564.20201753682
1884,198671.0109448932
1885,227873.49488644785
1886,277344.30271159695
1887,220392.77201848623
1888,279949.2423089356
1889,169353.15907152122
1890,114834.41293843977
1891,143132.84069310184
1892,97410.32280144616
1893,120023.2749624456
1894,121108.50659532554
