Id,SalePrice
1461,126736.0337146358
1462,159016.2612072126
1463,179747.04052362248
1464,192378.24266013707
1465,187993.2550391697
1466,182276.43015047972
1467,174121.90354728937
1468,171324.1543112934
1469,179246.8846052606
1470,127139.1337354674
1471,205654.52802335017
1472,95554.48787312648
1473,99680.50025909657
1474,153516.48338058987
1475,112590.7118911779
1476,376148.44538383576
1477,257991.4049404222
1478,296694.06149249355
1479,278814.2807700713
1480,517809.17604352755
1481,326174.8208247539
1482,199216.06131276325
1483,182753.8112941019
1484,169534.89627567996
1485,181749.154577491
1486,198396.6307050938
1487,321833.03410660557
1488,224522.26778751306
1489,206744.24414115603
1490,220245.81806177463
1491,194106.02897121615
1492,96889.8101238916
1493,178120.90717216508
1494,296761.4577009161
1495,290959.7924936736
1496,241524.01615317678
1497,183699.1484157881
1498,158277.00143122044
1499,158526.68499658964
1500,161041.32208808823
1501,172626.30896556668
1502,158224.02196708624
1503,282581.6807466447
1504,223698.5870827045
1505,218769.059211105
1506,184599.31673565923
1507,253858.24559023007
1508,195677.77414786085
1509,156812.13629689682
1510,147670.46124016927
1511,150068.1664237385
1512,173932.6288516809
1513,138502.23123627974
1514,161989.1456229864
1515,196543.07391339328
1516,147217.46804534597
1517,152056.04501380285
1518,132393.20052506635
1519,231017.21888902353
1520,138600.50281211978
1521,139261.8135448532
1522,168002.38321580482
1523,115424.43185181894
1524,123082.35186418392
1525,127092.4432140971
1526,123199.6772074951
1527,100662.08902948319
1528,131954.1302231246
1529,145620.28956074416
1530,167118.56576852693
1531,119988.69535783635
1532,96012.24361458769
1533,148856.29809204943
1534,118702.42045314003
1535,149610.55344205693
1536,113190.30476360003
1537,73367.93050496712
1538,156496.90473208565
1539,169092.2067054393
1540,97931.11600513298
1541,142855.24080843115
1542,141359.44831852315
1543,190679.77559095333
1544,80206.37692541978
1545,104158.93908648822
1546,123569.76661941993
1547,144140.4143800962
1548,131991.96507697846
1549,116482.65247464938
1550,136257.11267206137
1551,112713.3258863694
1552,134479.3347473083
1553,147398.32006503094
1554,109671.2455438
1555,173726.60931111875
1556,91113.84747235489
1557,102273.44951235094
1558,99208.23182087083
1559,89438.95874331694
1560,142741.45357662078
1561,127686.67570087485
1562,127415.18630669024
1563,120560.13975091874
1564,164306.55482338645
1565,148952.9143137567
1566,237526.78099972117
1567,78657.30920841015
1568,226941.6407440371
1569,141150.13890300496
1570,138616.66898970958
1571,122255.24131086314
1572,145021.1950013385
1573,232501.63688870094
1574,124435.54758629059
1575,231485.26512353748
1576,231396.86141389416
1577,194617.95604203688
1578,143514.7757435589
1579,143943.51792237427
1580,194769.20961353357
1581,146586.7108762459
1582,126674.82937863447
1583,320011.25103787804
1584,235481.01362785776
1585,146243.28113034338
1586,70319.73064563586
1587,94742.70007331621
1588,142954.46035162066
1589,96463.44146706692
1590,131722.66943385627
1591,92533.79252065717
1592,136253.326836892
1593,121826.23989888896
1594,126515.44868248043
1595,107723.09642276776
1596,226835.96726898485
1597,192656.14218460317
1598,193484.1730714244
1599,173392.88502083306
1600,174138.74601492262
1601,68701.57643940965
1602,119783.5502633603
1603,74027.2092771095
1604,271368.2024218258
1605,252087.30023791458
1606,162755.26902589825
1607,165910.02310241756
1608,215271.19521506623
1609,190893.5188783477
1610,149640.34749300423
1611,144373.20428895074
1612,174200.21579339693
1613,174058.66546453262
1614,121502.15718560644
1615,87954.03173840801
1616,78387.1877302018
1617,89294.35515103413
1618,122317.60439678091
1619,137738.98117640708
1620,159694.36055033866
1621,138687.3165767597
1622,147123.44342976896
1623,265489.3686370669
1624,223067.24287837403
1625,121374.4643171189
1626,163138.8216617254
1627,189628.17382543415
1628,270784.8443984192
1629,177936.3859959535
1630,343230.7462708432
1631,204941.54146623643
1632,235186.93933547585
1633,167395.02630340675
1634,185387.05743033555
1635,182923.42859544922
1636,160742.7165755732
1637,200106.8564871201
1638,198365.04107792655
1639,183369.02952422312
1640,253129.38822146063
1641,179029.33005036679
1642,223415.62759989098
1643,220212.9559701793
1644,218382.95297512136
1645,205375.5509179103
1646,157877.27598603544
1647,159372.89765017538
1648,138701.87084232777
1649,138630.59804675236
1650,117251.5386977879
1651,124971.5743651333
1652,95814.52704513237
1653,94157.50825312968
1654,154034.80181229187
1655,136565.75024616046
1656,149455.86336694402
1657,153339.29631114073
1658,149938.60377908315
1659,119197.20749175685
1660,156000.3604947086
1661,435255.7921603919
1662,378267.7599090502
1663,396683.20634675695
1664,419362.2658818072
